CREATION_DATE,PAYMENT_IN_USD,Transaction_Type
2012-02-01 00:00:00,1802741,product purchase
2012-02-02 00:00:00,1329110,product purchase
2012-02-03 00:00:00,2336119,product purchase
2012-02-04 00:00:00,3094614,product purchase
2012-02-05 00:00:00,2646789,product purchase
2012-02-06 00:00:00,1648010,product purchase
2012-02-07 00:00:00,1731040,product purchase
2012-02-08 00:00:00,2247180,product purchase
2012-02-09 00:00:00,2447320,product purchase
2012-02-10 00:00:00,2373294,product purchase
2012-02-11 00:00:00,3062838,product purchase
2012-02-12 00:00:00,2803653,product purchase
2012-02-13 00:00:00,1957971,product purchase
2012-02-14 00:00:00,1774532,product purchase
2012-02-15 00:00:00,2197207,product purchase
2012-02-16 00:00:00,2333990,product purchase
2012-02-17 00:00:00,2375481,product purchase
2012-02-18 00:00:00,3000207,product purchase
2012-02-19 00:00:00,2768892,product purchase
2012-02-20 00:00:00,2143659,product purchase
2012-02-21 00:00:00,1970365,product purchase
2012-02-22 00:00:00,2980886,product purchase
2012-02-23 00:00:00,2996824,product purchase
2012-02-24 00:00:00,3023949,product purchase
2012-02-25 00:00:00,3667656,product purchase
2012-02-26 00:00:00,3170825,product purchase
2012-02-27 00:00:00,2369051,product purchase
2012-02-28 00:00:00,3013691,product purchase
2012-02-29 00:00:00,3327742,product purchase
2012-03-01 00:00:00,3404234,product purchase
2012-03-02 00:00:00,3211515,product purchase
2012-03-03 00:00:00,3835194,product purchase
2012-03-04 00:00:00,2860581,product purchase
2012-03-05 00:00:00,1886116,product purchase
2012-03-06 00:00:00,2391563,product purchase
2012-03-07 00:00:00,3004273,product purchase
2012-03-08 00:00:00,2703624,product purchase
2012-03-09 00:00:00,2937981,product purchase
2012-03-10 00:00:00,3564367,product purchase
2012-03-11 00:00:00,3107252,product purchase
2012-03-12 00:00:00,2142537,product purchase
2012-03-13 00:00:00,2150989,product purchase
2012-03-14 00:00:00,2659518,product purchase
2012-03-15 00:00:00,2884423,product purchase
2012-03-16 00:00:00,2911375,product purchase
2012-03-17 00:00:00,3403429,product purchase
2012-03-18 00:00:00,3058888,product purchase
2012-03-19 00:00:00,2127097,product purchase
2012-03-20 00:00:00,2144273,product purchase
2012-03-21 00:00:00,2264801,product purchase
2012-03-22 00:00:00,2298852,product purchase
2012-03-23 00:00:00,2428044,product purchase
2012-03-24 00:00:00,3041649,product purchase
2012-03-25 00:00:00,2746058,product purchase
2012-03-26 00:00:00,1903186,product purchase
2012-03-27 00:00:00,2021320,product purchase
2012-03-28 00:00:00,2075463,product purchase
2012-03-29 00:00:00,2792100,product purchase
2012-03-30 00:00:00,2954587,product purchase
2012-03-31 00:00:00,3472813,product purchase
2012-04-01 00:00:00,3216747,product purchase
2012-04-02 00:00:00,2179449,product purchase
2012-04-03 00:00:00,2278778,product purchase
2012-04-04 00:00:00,2598466,product purchase
2012-04-05 00:00:00,3265098,product purchase
2012-04-06 00:00:00,3028484,product purchase
2012-04-07 00:00:00,3156881,product purchase
2012-04-08 00:00:00,3039547,product purchase
2012-04-09 00:00:00,2395807,product purchase
2012-04-10 00:00:00,2533392,product purchase
2012-04-11 00:00:00,2555890,product purchase
2012-04-12 00:00:00,2509867,product purchase
2012-04-13 00:00:00,2673596,product purchase
2012-04-14 00:00:00,3325248,product purchase
2012-04-15 00:00:00,2959704,product purchase
2012-04-16 00:00:00,1216203,product purchase
2012-04-17 00:00:00,2288419,product purchase
2012-04-18 00:00:00,2330301,product purchase
2012-04-19 00:00:00,3150059,product purchase
2012-04-20 00:00:00,3507332,product purchase
2012-04-21 00:00:00,3819615,product purchase
2012-04-22 00:00:00,3001412,product purchase
2012-04-23 00:00:00,2302046,product purchase
2012-04-24 00:00:00,2703457,product purchase
2012-04-25 00:00:00,2813314,product purchase
2012-04-26 00:00:00,2891736,product purchase
2012-04-27 00:00:00,3009211,product purchase
2012-04-28 00:00:00,3632447,product purchase
2012-04-29 00:00:00,3252447,product purchase
2012-04-30 00:00:00,2655232,product purchase
2012-05-01 00:00:00,2512032,product purchase
2012-05-02 00:00:00,2718470,product purchase
2012-05-03 00:00:00,2478341,product purchase
2012-05-04 00:00:00,2744999,product purchase
2012-05-05 00:00:00,3137668,product purchase
2012-05-06 00:00:00,2789823,product purchase
2012-05-07 00:00:00,2175345,product purchase
2012-05-08 00:00:00,1944801,product purchase
2012-05-09 00:00:00,2164967,product purchase
2012-05-10 00:00:00,2162206,product purchase
2012-05-11 00:00:00,2275633,product purchase
2012-05-12 00:00:00,2869469,product purchase
2012-05-13 00:00:00,2504301,product purchase
2012-05-14 00:00:00,1803684,product purchase
2012-05-15 00:00:00,2039352,product purchase
2012-05-16 00:00:00,2307122,product purchase
2012-05-17 00:00:00,2149249,product purchase
2012-05-18 00:00:00,2397337,product purchase
2012-05-19 00:00:00,2889706,product purchase
2012-05-20 00:00:00,2529418,product purchase
2012-05-21 00:00:00,1759486,product purchase
2012-05-22 00:00:00,1891628,product purchase
2012-05-23 00:00:00,1947884,product purchase
2012-05-24 00:00:00,1042742,product purchase
2012-05-25 00:00:00,2121731,product purchase
2012-05-26 00:00:00,2723963,product purchase
2012-05-27 00:00:00,2354490,product purchase
2012-05-28 00:00:00,2036374,product purchase
2012-05-29 00:00:00,1982540,product purchase
2012-05-30 00:00:00,2487710,product purchase
2012-05-31 00:00:00,2313747,product purchase
2012-06-01 00:00:00,2757657,product purchase
2012-06-02 00:00:00,3320585,product purchase
2012-06-03 00:00:00,2981344,product purchase
2012-06-04 00:00:00,3523039,product purchase
2012-06-05 00:00:00,4565960,product purchase
2012-06-06 00:00:00,4133570,product purchase
2012-06-07 00:00:00,3674093,product purchase
2012-06-08 00:00:00,3420257,product purchase
2012-06-09 00:00:00,3517023,product purchase
2012-06-10 00:00:00,3420007,product purchase
2012-06-11 00:00:00,2536681,product purchase
2012-06-12 00:00:00,2353637,product purchase
2012-06-13 00:00:00,2721954,product purchase
2012-06-14 00:00:00,2850394,product purchase
2012-06-15 00:00:00,3172119,product purchase
2012-06-16 00:00:00,3640956,product purchase
2012-06-17 00:00:00,3074361,product purchase
2012-06-18 00:00:00,2418055,product purchase
2012-06-19 00:00:00,2451586,product purchase
2012-06-20 00:00:00,2759021,product purchase
2012-06-21 00:00:00,2035944,product purchase
2012-06-22 00:00:00,3555079,product purchase
2012-06-23 00:00:00,3645234,product purchase
2012-06-24 00:00:00,3108675,product purchase
2012-06-25 00:00:00,2555026,product purchase
2012-06-26 00:00:00,2366993,product purchase
2012-06-27 00:00:00,2784062,product purchase
2012-06-28 00:00:00,2875006,product purchase
2012-06-29 00:00:00,3202346,product purchase
2012-06-30 00:00:00,3598028,product purchase
2012-07-01 00:00:00,3231167,product purchase
2012-07-02 00:00:00,2700834,product purchase
2012-07-03 00:00:00,2681560,product purchase
2012-07-04 00:00:00,3151435,product purchase
2012-07-05 00:00:00,2808753,product purchase
2012-07-06 00:00:00,3143910,product purchase
2012-07-07 00:00:00,3717580,product purchase
2012-07-08 00:00:00,3306278,product purchase
2012-07-09 00:00:00,2775285,product purchase
2012-07-10 00:00:00,2689800,product purchase
2012-07-11 00:00:00,2513681,product purchase
2012-07-12 00:00:00,2438122,product purchase
2012-07-13 00:00:00,2607130,product purchase
2012-07-14 00:00:00,3077051,product purchase
2012-07-15 00:00:00,2845639,product purchase
2012-07-16 00:00:00,2359918,product purchase
2012-07-17 00:00:00,2186777,product purchase
2012-07-18 00:00:00,2229197,product purchase
2012-07-19 00:00:00,2634159,product purchase
2012-07-20 00:00:00,2554030,product purchase
2012-07-21 00:00:00,2909369,product purchase
2012-07-22 00:00:00,2552878,product purchase
2012-07-23 00:00:00,2179662,product purchase
2012-07-24 00:00:00,2141110,product purchase
2012-07-25 00:00:00,2300717,product purchase
2012-07-26 00:00:00,1418250,product purchase
2012-07-27 00:00:00,2363469,product purchase
2012-07-28 00:00:00,2636609,product purchase
2012-07-29 00:00:00,2549926,product purchase
2012-07-30 00:00:00,2204374,product purchase
2012-07-31 00:00:00,2246299,product purchase
2012-08-01 00:00:00,2440598,product purchase
2012-08-02 00:00:00,2325358,product purchase
2012-08-03 00:00:00,2384433,product purchase
2012-08-04 00:00:00,2680760,product purchase
2012-08-05 00:00:00,2562272,product purchase
2012-08-06 00:00:00,2112958,product purchase
2012-08-07 00:00:00,2147922,product purchase
2012-08-08 00:00:00,2254406,product purchase
2012-08-09 00:00:00,2190775,product purchase
2012-08-10 00:00:00,2312332,product purchase
2012-08-11 00:00:00,2645773,product purchase
2012-08-12 00:00:00,2448314,product purchase
2012-08-13 00:00:00,2135422,product purchase
2012-08-14 00:00:00,2142785,product purchase
2012-08-15 00:00:00,2399562,product purchase
2012-08-16 00:00:00,2255333,product purchase
2012-08-17 00:00:00,2333802,product purchase
2012-08-18 00:00:00,2657046,product purchase
2012-08-19 00:00:00,2449490,product purchase
2012-08-20 00:00:00,2015580,product purchase
2012-08-21 00:00:00,2529570,product purchase
2012-08-22 00:00:00,2425095,product purchase
2012-08-23 00:00:00,2061251,product purchase
2012-08-24 00:00:00,2329990,product purchase
2012-08-25 00:00:00,2760277,product purchase
2012-08-26 00:00:00,2550940,product purchase
2012-08-27 00:00:00,1901424,product purchase
2012-08-28 00:00:00,2437817,product purchase
2012-08-29 00:00:00,2657250,product purchase
2012-08-30 00:00:00,3014636,product purchase
2012-08-31 00:00:00,2759525,product purchase
2012-09-01 00:00:00,3268433,product purchase
2012-09-02 00:00:00,2898259,product purchase
2012-09-03 00:00:00,2529696,product purchase
2012-09-04 00:00:00,2251079,product purchase
2012-09-05 00:00:00,3209997,product purchase
2012-09-06 00:00:00,2951816,product purchase
2012-09-07 00:00:00,3040620,product purchase
2012-09-08 00:00:00,4168978,product purchase
2012-09-09 00:00:00,4778494,product purchase
2012-09-10 00:00:00,1155506,product purchase
2012-09-11 00:00:00,2511998,product purchase
2012-09-12 00:00:00,2366356,product purchase
2012-09-13 00:00:00,2816940,product purchase
2012-09-14 00:00:00,2808489,product purchase
2012-09-15 00:00:00,3485096,product purchase
2012-09-16 00:00:00,3636926,product purchase
2012-09-17 00:00:00,2245491,product purchase
2012-09-18 00:00:00,2223610,product purchase
2012-09-19 00:00:00,2570435,product purchase
2012-09-20 00:00:00,2356024,product purchase
2012-09-21 00:00:00,2698242,product purchase
2012-09-22 00:00:00,3489356,product purchase
2012-09-23 00:00:00,3211734,product purchase
2012-09-24 00:00:00,1992298,product purchase
2012-09-25 00:00:00,2389196,product purchase
2012-09-26 00:00:00,3313046,product purchase
2012-09-27 00:00:00,4733327,product purchase
2012-09-28 00:00:00,4927771,product purchase
2012-09-29 00:00:00,4959321,product purchase
2012-09-30 00:00:00,4293725,product purchase
2012-10-01 00:00:00,3022071,product purchase
2012-10-02 00:00:00,3294233,product purchase
2012-10-03 00:00:00,3285103,product purchase
2012-10-04 00:00:00,3318757,product purchase
2012-10-05 00:00:00,3393488,product purchase
2012-10-06 00:00:00,3837189,product purchase
2012-10-07 00:00:00,3514965,product purchase
2012-10-08 00:00:00,2840133,product purchase
2012-10-09 00:00:00,2613026,product purchase
2012-10-10 00:00:00,3008864,product purchase
2012-10-11 00:00:00,3005313,product purchase
2012-10-12 00:00:00,3254057,product purchase
2012-10-13 00:00:00,3980842,product purchase
2012-10-14 00:00:00,3428715,product purchase
2012-10-15 00:00:00,905145,product purchase
2012-10-16 00:00:00,3280241,product purchase
2012-10-17 00:00:00,3175144,product purchase
2012-10-18 00:00:00,2910306,product purchase
2012-10-19 00:00:00,3120981,product purchase
2012-10-20 00:00:00,3718931,product purchase
2012-10-21 00:00:00,3245837,product purchase
2012-10-22 00:00:00,2309567,product purchase
2012-10-23 00:00:00,2278159,product purchase
2012-10-24 00:00:00,2790022,product purchase
2012-10-25 00:00:00,3706568,product purchase
2012-10-26 00:00:00,3297320,product purchase
2012-10-27 00:00:00,3836316,product purchase
2012-10-28 00:00:00,3360653,product purchase
2012-10-29 00:00:00,2926683,product purchase
2012-10-30 00:00:00,3491394,product purchase
2012-10-31 00:00:00,3930324,product purchase
2012-11-01 00:00:00,3979049,product purchase
2012-11-02 00:00:00,3701800,product purchase
2012-11-03 00:00:00,4108665,product purchase
2012-11-04 00:00:00,3585735,product purchase
2012-11-05 00:00:00,2502642,product purchase
2012-11-06 00:00:00,2413994,product purchase
2012-11-07 00:00:00,2599386,product purchase
2012-11-08 00:00:00,2589078,product purchase
2012-11-09 00:00:00,2860359,product purchase
2012-11-10 00:00:00,3600379,product purchase
2012-11-11 00:00:00,3157840,product purchase
2012-11-12 00:00:00,2120056,product purchase
2012-11-13 00:00:00,2369444,product purchase
2012-11-14 00:00:00,2398880,product purchase
2012-11-15 00:00:00,2368549,product purchase
2012-11-16 00:00:00,2385525,product purchase
2012-11-17 00:00:00,2662193,product purchase
2012-11-18 00:00:00,2869921,product purchase
2012-11-19 00:00:00,1937060,product purchase
2012-11-20 00:00:00,2187368,product purchase
2012-11-21 00:00:00,3148648,product purchase
2012-11-22 00:00:00,3591608,product purchase
2012-11-23 00:00:00,3636503,product purchase
2012-11-24 00:00:00,3727264,product purchase
2012-11-25 00:00:00,3117193,product purchase
2012-11-26 00:00:00,2100663,product purchase
2012-11-27 00:00:00,2210097,product purchase
2012-11-28 00:00:00,2532832,product purchase
2012-11-29 00:00:00,2819791,product purchase
2012-11-30 00:00:00,2982911,product purchase
2012-12-01 00:00:00,3827041,product purchase
2012-12-02 00:00:00,3396906,product purchase
2012-12-03 00:00:00,1647476,product purchase
2012-12-04 00:00:00,2552173,product purchase
2012-12-05 00:00:00,2433569,product purchase
2012-12-06 00:00:00,2785352,product purchase
2012-12-07 00:00:00,2870055,product purchase
2012-12-08 00:00:00,3692884,product purchase
2012-12-09 00:00:00,3777452,product purchase
2012-12-10 00:00:00,2414950,product purchase
2012-12-11 00:00:00,2498626,product purchase
2012-12-12 00:00:00,3009157,product purchase
2012-12-13 00:00:00,3291380,product purchase
2012-12-14 00:00:00,3028359,product purchase
2012-12-15 00:00:00,4001991,product purchase
2012-12-16 00:00:00,3604705,product purchase
2012-12-17 00:00:00,2572926,product purchase
2012-12-18 00:00:00,2532833,product purchase
2012-12-19 00:00:00,3471578,product purchase
2012-12-20 00:00:00,3337629,product purchase
2012-12-21 00:00:00,3840781,product purchase
2012-12-22 00:00:00,4488291,product purchase
2012-12-23 00:00:00,4926544,product purchase
2012-12-24 00:00:00,5005864,product purchase
2012-12-25 00:00:00,7770010,product purchase
2012-12-26 00:00:00,6273095,product purchase
2012-12-27 00:00:00,5643097,product purchase
2012-12-28 00:00:00,5343700,product purchase
2012-12-29 00:00:00,4954211,product purchase
2012-12-30 00:00:00,4671796,product purchase
2012-12-31 00:00:00,4295868,product purchase
2013-01-01 00:00:00,4721925,product purchase
2013-01-02 00:00:00,4078014,product purchase
2013-01-03 00:00:00,3809254,product purchase
2013-01-04 00:00:00,3907666,product purchase
2013-01-05 00:00:00,4263291,product purchase
2013-01-06 00:00:00,3908110,product purchase
2013-01-07 00:00:00,3896194,product purchase
2013-01-08 00:00:00,3548305,product purchase
2013-01-09 00:00:00,3718182,product purchase
2013-01-10 00:00:00,3587588,product purchase
2013-01-11 00:00:00,3992740,product purchase
2013-01-12 00:00:00,5092742,product purchase
2013-01-13 00:00:00,4347227,product purchase
2013-01-14 00:00:00,2768176,product purchase
2013-01-15 00:00:00,2650824,product purchase
2013-01-16 00:00:00,2925615,product purchase
2013-01-17 00:00:00,1666352,product purchase
2013-01-19 00:00:00,5208489,product purchase
2013-01-20 00:00:00,4356382,product purchase
2013-01-21 00:00:00,3195410,product purchase
2013-01-22 00:00:00,2647041,product purchase
2013-01-23 00:00:00,3525779,product purchase
2013-01-24 00:00:00,3228654,product purchase
2013-01-25 00:00:00,3505990,product purchase
2013-01-26 00:00:00,4533672,product purchase
2013-01-27 00:00:00,3870359,product purchase
2013-01-28 00:00:00,2749077,product purchase
2013-01-29 00:00:00,2898425,product purchase
2013-01-30 00:00:00,3491967,product purchase
2013-01-31 00:00:00,3597746,product purchase
2013-02-01 00:00:00,4159291,product purchase
2013-02-02 00:00:00,5552279,product purchase
